T(K),partition function,internal energy,free energy,chemical entropy,q variance 1,q variance 2,q avg 1,q avg 2,q square avg 1,q square avg 2
388.181818181818,1.7633087274700884e+29,-2.252014282399634,-2.2526572592005634,1.6563805176169967e-06,0.5027985470402037,0.5091962487555509,-4.997479661140884,-1.3986184925225432e-19,25.477601510557005,0.5091962487555509
368.2828282828282,6.70143569203458e+30,-2.2521716469980713,-2.252628560666504,1.2406597140657554e-06,0.5020943526907331,0.5091383302646233,-4.99748019348681,-1.4027726066423427e-19,25.4769026369837,0.5091383302646233
348.38383838383834,3.8600316997845996e+32,-2.2522943107433857,-2.252607394066761,8.986734999749068e-07,0.5015367357734135,0.5090991925938441,-4.997480578634285,-1.4062683329200358e-19,25.47634886960028,0.5090991925938441
328.4848484848485,3.6340744577664992e+34,-2.25238684015745,-2.2525923379227644,6.255928279870467e-07,0.5011097048270194,0.509074088141718,-4.997480847272834,-1.4090959188180136e-19,25.47592452368582,0.509074088141718
308.58585858585843,6.149422672436844e+36,-2.252453947354009,-2.2525820804668784,4.1522678147498136e-07,0.5007955467172884,0.5090589543909477,-4.99748102689253,-1.4112797403248958e-19,25.4756121608681,0.5090589543909477
288.6868686868686,2.1112900534714276e+39,-2.252500353021559,-2.252575445973868,2.6011904403673333e-07,0.5005754058216709,0.5090504877538009,-4.997481141218875,-1.4128766069183866e-19,25.475393162659984,0.5090504877538009
268.78787878787875,1.720916654920563e+42,-2.252530622519288,-2.252571417919023,1.517754443362458e-07,0.5004300781294404,0.5090461620272451,-4.997481209876799,-1.413970167608837e-19,25.475248521201117,0.5090461620272451
248.8888888888889,4.097489866720566e+45,-2.252548984245037,-2.2525691560848595,8.10475707154122e-08,0.5003409834119594,0.5090441852292381,-4.997481248328482,-1.4146616113378489e-19,25.475159810806762,0.5090441852292381
228.98989898989885,3.7685481589694085e+49,-2.2525591479411706,-2.2525680044220495,3.867629497179029e-08,0.5002912210772905,0.5090433988957381,-4.997481268092451,-1.41505768715613e-19,25.47511024601222,0.5090433988957381
209.090909090909,1.9691580443785905e+54,-2.2525641502001648,-2.2525674867700474,1.5957508134202615e-08,0.5002665494025642,0.5090431362462928,-4.997481277205872,-1.4152580066259584e-19,25.475085665425798,0.5090431362462928
189.19191919191917,1.0113132546175664e+60,-2.252566261518128,-2.2525672888833026,5.4302804215882325e-09,0.5002560773003637,0.5090430660113808,-4.997481280851945,-1.415344312357143e-19,25.47507522976596,0.5090430660113808
169.29292929292933,1.1427839265642783e+67,-2.252566987195117,-2.252567227872454,1.4216620725517725e-09,0.5002524634455376,0.5090430518849851,-4.9974812820557215,-1.4153744088641414e-19,25.475071627942835,0.5090430518849851
149.39393939393926,9.771416359259557e+75,-2.2525671754012304,-2.252567213838501,2.5728801888191596e-10,0.5002515237426728,0.5090430499058093,-4.997481282359616,-1.41538228717773e-19,25.475070691277388,0.5090430499058093
129.49494949494942,4.645595489660828e+87,-2.2525672081936454,-2.2525672116988305,2.706812153514147e-11,0.5002513597711058,0.5090430497271825,-4.997481282411746,-1.4153836670407475e-19,25.475070527826855,0.5090430497271825
109.59595959595958,3.841203638895267e+103,-2.252567211385153,-2.2525672115195867,1.2266309627015424e-12,0.5002513438016436,0.5090430497173901,-4.997481282416781,-1.4153838016628276e-19,25.47507051190772,0.5090430497173901
89.69696969696952,3.6673705326403255e+126,-2.2525672115123494,-2.252567211513567,1.3575627108950289e-14,0.5002513431650257,0.5090430497171081,-4.997481282416981,-1.415383807032836e-19,25.4750705112731,0.5090430497171081
69.79797979797968,4.437122116373927e+162,-2.252567211513522,-2.2525672115135222,6.362493744595698e-18,0.5002513431591638,0.5090430497171058,-4.997481282416984,-1.4153838070823184e-19,25.475070511267262,0.5090430497171058
49.89898989898984,3.223998619432582e+227,-2.2525672115135222,-2.2525672115135222,0.0,0.5002513431591744,0.5090430497171058,-4.997481282416982,-1.4153838070823494e-19,25.475070511267255,0.5090430497171058
30.0,inf,,-inf,,,,,,,
