temperature,internal energy,partition function,free energy,chemical entropy
72.27252506218443,0.15542250593417728,9.30297604785559e-11,0.14385415351569497,0.0001600657014339642
71.61428839779965,0.15530527564003854,7.396775700291459e-11,0.14395897773987143,0.0001584362304508457
70.96647546464187,0.15519126891485674,5.879096301684877e-11,0.14406109619231777,0.0001568370508703709
70.32884812153429,0.1550803896396762,4.6711625934700153e-11,0.14416059881576146,0.00015526759097553278
69.70117513323244,0.1549725447880116,3.710089573998881e-11,0.14425757208152526,0.00015372728918852327
69.08323193158894,0.15486764431020777,2.945693307230088e-11,0.14435209913928415,0.00015221559381206794
68.47480039331678,0.15476560102443895,2.3379386641898975e-11,0.14444425995859123,0.00015073196280328407
67.87566862296845,0.15466633051210144,1.8548973858442535e-11,0.14453413146426133,0.00014927586355166256
67.28563074301267,0.15456975101775372,1.4711149280776075e-11,0.1446217876655883,0.0001478467726662199
66.70448669232927,0.15447578335360196,1.1663046542489224e-11,0.14470729977946656,0.00014644417577474193
66.13204203360175,0.15438435080841942,9.243040849500075e-12,0.14479073634761097,0.00014506756733647999
65.56810776709011,0.15429537906028518,7.322408734877355e-12,0.14487216334849545,0.00014371645046190297
65.01250014933971,0.1542087960927848,5.79866576766531e-12,0.14495164430443652,0.00014239033673653118
64.46504052329828,0.15412453211550647,4.590246351614879e-12,0.14502924038310971,0.0001410887460639947
63.92555514892625,0.15404251948698935,3.6322566006611836e-12,0.1451050104952733,0.00013981120650254027
63.39387504436932,0.15396269264155318,2.8730849849855347e-12,0.14517901138744618,0.00013855725411893988
62.86983583192214,0.15388498801898154,2.271698387529352e-12,0.145251297730556,0.0001373264328462232
62.35327758832772,0.1538093439968753,1.7954856852089074e-12,0.14532192220478346,0.0001361182943441716
61.844044701880456,0.15373570082594207,1.4185385682131294e-12,0.14539093558042412,0.00013493239786860526
61.34198573531966,0.1536640005679488,1.120281407213528e-12,0.14545838679507,0.0001337683101470603
60.84695329240774,0.15359418703593603,8.843796750603066e-13,0.14552432302754326,0.00013262560525605964
60.35880388976788,0.15352620573683526,6.978705947092891e-13,0.14558878976850242,0.00013150386450382258
59.8773978331087,0.15346000381627725,5.504710142222351e-13,0.145651830887973,0.00013040267631648445
59.40259909762105,0.1533955300054805,4.340265741450506e-13,0.1457134886999517,0.00012932163612747457
58.934275215517516,0.1533327345705425,3.4207348058368866e-13,0.14577380402382195,0.0001282603462769025
58.4722971649097,0.1532715692632651,2.694899885471358e-13,0.1458328162434521,0.00012721841590785212
58.01653926124268,0.15321198727362528,2.1221933233310425e-13,0.14589056336390863,0.00012619546086244506
57.566879055889224,0.1531539431844522,1.670495374685364e-13,0.14594708206530038,0.00012519110358848835
57.1231972358978,0.1530973929274322,1.3143850058288827e-13,0.14600240775461903,0.0001242049730429741
56.68537753171008,0.1530422937412701,1.0337508323441969e-13,0.14605657461481045,0.00012323670460784712
56.253306620267544,0.1529886041303572,8.126884555579874e-14,0.14610961565273103,0.0001222859399903743
55.82687403946105,0.15293628382591543,6.386254902135087e-14,0.1461615627440826,0.00012135232714344958
55.40597210006708,0.15288529374782028,5.016275250724981e-14,0.1462124466771255,0.00012043552017539123
54.990495803129484,0.15283559596806376,3.938478186148786e-14,0.14626229719425612,0.00011953517926698801
54.58034276173906,0.1527871536756563,3.0909113127720013e-14,0.14631114303165965,0.00011865097059332385
54.175413121009434,0.1527399311422064,2.4246815616421503e-14,0.14635901195784362,0.00011778256623738126
53.77560948528193,0.15269389368920558,1.90121839787192e-14,0.14640593081003245,0.0001169296441148493
53.380836845016155,0.15264900765608924,1.4901072227352926e-14,0.146451925529386,0.0001160918878940699
52.991002507651366,0.15260524036955153,1.1673748696067324e-14,0.14649702119458874,0.0001152689869205782
52.60601603014312,0.15256256011379746,9.141334035531624e-15,0.1465412420541355,0.00011446063614115478
52.22578915443702,0.15252093610186074,7.155077833838295e-15,0.14658461155721836,0.00011366653603046683
51.85023574311162,0.15248033844764433,5.597883184423273e-15,0.1466271523835796,0.0001128863925144707
51.47927172029228,0.15244073813921374,4.377610756325047e-15,0.1466688864717953,0.00011211991690129679
51.11281501208961,0.1524021070127019,3.4217909195240934e-15,0.14670983504669094,0.00011136682580805974
50.75078549042426,0.15236441772718912,2.673449598135503e-15,0.14675001864549062,0.0001106268410911164
50.393104916603946,0.15232764374018565,2.087814660565616e-15,0.14678945714314778,0.00010989968977309622
50.03969688974007,0.15229175928420166,1.629718210778094e-15,0.14682816977632934,0.0001091851039767699
49.69048679581352,0.15225673934394487,1.2715486125230412e-15,0.14686617516655973,0.00010848282085735795
49.3454017554289,0.15222255963394096,9.916366060565765e-16,0.14690349134276592,0.00010779258252953313
