temperature,internal energy,partition function,free energy,chemical entropy
58.54566878779789,-0.38409856580616925,1.1556790626067149e+33,-0.38408157003732524,-2.9029933718257173e-07
58.526068871296445,-0.38409856381863966,1.1855236367248158e+33,-0.38408157572683566,-2.902653831297398e-07
58.51027719889457,-0.3840985622166461,1.2101441851780384e+33,-0.3840815803103955,-2.902380071260784e-07
58.49584256607288,-0.3840985607518191,1.2331079920818698e+33,-0.38408158449969404,-2.9021296865447723e-07
58.48243006483581,-0.3840985593902904,1.2548465407372511e+33,-0.38408158839201967,-2.901896903383495e-07
58.45842134433801,-0.38409855695209016,1.2947464318531307e+33,-0.38408159535860364,-2.9014799059678215e-07
58.43443232829229,-0.38409855451457126,1.33591500477697e+33,-0.38408160231846955,-2.9010628539121076e-07
58.41209220064846,-0.38409855224340805,1.375461950370163e+33,-0.3840816087990476,-2.900674110803505e-07
58.393864154004575,-0.384098550389442,1.4086186433585735e+33,-0.38408161408612085,-2.900356667012495e-07
58.37564748028089,-0.3840985485358698,1.4425746067750204e+33,-0.3840816193693171,-2.900039191578652e-07
58.34934488799922,-0.38409854585819725,1.4930912385499907e+33,-0.38408162699657084,-2.899580390986272e-07
58.087616758861444,-0.3840985191264493,2.10652727020575e+33,-0.3840817040445001,-2.8947791091228314e-07
57.9372202036634,-0.3840985036936897,2.570833708570724e+33,-0.38408174762161756,-2.892108391329621e-07
57.87828010490851,-0.3840984976312097,2.780343634719158e+33,-0.38408176466492844,-2.891061422507942e-07
57.83771028565989,-0.3840984934535337,2.9346654857414234e+33,-0.3840817763924794,-2.8903393602040563e-07
57.820336284633136,-0.38409849166326465,3.003415784076304e+33,-0.3840817814138866,-2.890029780489217e-07
57.802972718503014,-0.38409848987336204,3.073776692741593e+33,-0.38408178643174035,-2.88972017114677e-07
57.78680251306614,-0.384098488205838,3.1408226658973864e+33,-0.3840817911042442,-2.8894316466157686e-07
57.76952988974065,-0.3840984864239493,3.214098613512206e+33,-0.3840817960947845,-2.889123244839917e-07
57.7462917385697,-0.38409848402553265,3.315458753671904e+33,-0.38408180280809157,-2.88870799125996e-07
57.72307227526189,-0.3840984816277736,3.4200153968384256e+33,-0.3840818095150355,-2.8882926845245347e-07
57.68045023382861,-0.384098477223095,3.620833607908364e+33,-0.38408182182394546,-2.887529324407941e-07
57.47305935518174,-0.3840984557293229,4.785313855791589e+33,-0.38408188205840016,-2.8837286736906094e-07
57.431483015264426,-0.384098451408097,5.061664516952969e+33,-0.38408189404636445,-2.882976524941947e-07
57.40715711836987,-0.38409844887787886,5.230894252561803e+33,-0.3840819010589292,-2.882535868401076e-07
57.383651831843906,-0.3840984464316724,5.399931095143309e+33,-0.3840819078339129,-2.8821096656558854e-07
57.34210501877788,-0.38409844210464367,5.712547596603412e+33,-0.3840819198066331,-2.8813553330783547e-07
57.13591319166337,-0.3840984205687863,7.562346976815637e+33,-0.38408197957796303,-2.8775230682165957e-07
56.93119890852143,-0.38409839908569626,1.0011136000578577e+34,-0.3840820388439124,-2.873686501869005e-07
56.87703190927941,-0.3840983933842868,1.0786118692621764e+34,-0.38408205440730275,-2.8726845328558997e-07
56.860489825040354,-0.38409839164170473,1.1034854098292363e+34,-0.3840820591590685,-2.872378111140369e-07
56.854704282160334,-0.3840983910320844,1.1123230564792749e+34,-0.38408206082086416,-2.872270892338607e-07
56.85247214086861,-0.3840983907968627,1.1157521159885727e+34,-0.3840820614619909,-2.872229519117105e-07
56.850354317663395,-0.3840983905736765,1.1190155801826273e+34,-0.38408206207027423,-2.872190261301669e-07
56.848391300561794,-0.3840983903667947,1.1220492372334178e+34,-0.38408206263408645,-2.872153870096275e-07
56.84484448747333,-0.38409838999297335,1.1275519051026802e+34,-0.38408206365277414,-2.872088110437325e-07
56.84129811693382,-0.3840983896191679,1.1330815587285578e+34,-0.3840820646713113,-2.8720223494992784e-07
56.83876795179921,-0.3840983893524569,1.1370436931369265e+34,-0.3840820653979745,-2.8719754263867815e-07
56.83659262521489,-0.38409838912313776,1.1404615229488144e+34,-0.3840820660227186,-2.8719350800625215e-07
56.83441746513188,-0.3840983888938246,1.14388962638375e+34,-0.384082066647406,-2.871894733253673e-07
56.83191808632585,-0.3840983886303169,1.1478417565358085e+34,-0.3840820673651955,-2.8718483681334065e-07
56.82938949898604,-0.38409838836371424,1.151854323188355e+34,-0.38408206809136153,-2.871801456357584e-07
56.826821134452075,-0.38409838809290164,1.1559447389117077e+34,-0.3840820688289387,-2.8717538016666716e-07
56.824255299771266,-0.3840983878223397,1.160046000968831e+34,-0.3840820695657772,-2.871706188919349e-07
56.82160617079594,-0.3840983875429776,1.1642960603812758e+34,-0.3840820703265226,-2.8716570253156455e-07
56.818763141640076,-0.3840983872431489,1.1688749655434194e+34,-0.3840820711429356,-2.871604257316355e-07
56.8161668038243,-0.3840983869693192,1.1730726888736765e+34,-0.3840820718884948,-2.871556062682767e-07
56.813745876777624,-0.3840983867139748,1.1770007385746776e+34,-0.3840820725836721,-2.871511119519958e-07
56.81131606314584,-0.38409838645767874,1.1809567711181852e+34,-0.3840820732813903,-2.871466006928306e-07
56.80769846624309,-0.3840983860760688,1.1868719394140345e+34,-0.38408207432015884,-2.8713988333165423e-07
56.80427355623428,-0.38409838571475535,1.1925000431168247e+34,-0.38408207530357624,-2.871335228495334e-07
56.79903367674267,-0.3840983851619148,1.2011636787749739e+34,-0.3840820768080958,-2.871237900244819e-07
